project,commit_id,ns,nd,nf,entropy,exp,rexp,sexp,ndev,age,nuc,fix,la,ld,lt
tor,32b9edeb91a7d9b9752083622d1ce400f45e42ea,2,2,2,0.61672,13645,3385.87,10016,2,156.986,5,1,20,0,80
tor,32bbc8f6b5e7d964439c6ba91f87f7d5fba673cc,1,2,3,0.125711,16072,4201.58,9317,24,2.02105,171.667,0,43,39,1069.67
tor,32bd533ddac5bd7d594a81119449b3d30206eedd,0,0,0,0,10241,2533.27,0,0,0,0,0,0,0,0
tor,32bf25888110482255cda8bcc77fb4fc7d8c0d38,2,2,2,0.405639,6925,1873.43,5278,5,0.0218576,25.5,1,10,2,387.5
tor,32c0066e4baa2ca16902a70b941d8d3afbc279ff,0,0,0,0,13576,3398.05,0,0,0,0,0,0,0,0
tor,32c1863a673cc66758c393e24a9218de5d17ab8b,2,3,4,0.618115,65,50.1267,38,12,88.4324,149.5,1,3,12,287.25
tor,32c42a0ee25fec091ee3e889578ef730b2a37959,1,1,3,0.167141,1137,801.624,797,6,0.0483951,174.667,0,12,4,1187.67
tor,32c57918a0c672873050494cfa579d92cb042d3f,1,1,1,0,2924,1273.54,692,2,1.71531,4,1,27,12,166
tor,32c821c47b56471802a6c6c0f2286eb41d07238b,1,1,2,0.368404,482,176.77,429,4,15.1924,12.5,0,8,5,1643
tor,32c8d94c12fdbb38776b52d3b6d593c85d8cfd58,2,2,2,0.229363,3034,1316.38,2778,6,0.0295949,615.5,1,10,3,4762.5
tor,32cc2e590929a3679aebeeb836dcf46762a57c35,1,1,1,0,345,240.679,97,1,2.43997,1,0,3,4,310
tor,32d10bdfb3a55fe3752f85a7937e1f3f5c7e2c56,1,1,4,0.625478,14,12.4307,13,33,2.79943,553.25,0,13,12,3761.75
tor,32d12dcfbc02bc2e8c65bbed4e10f990fc41b77c,1,1,1,0,370,148.028,87,4,0.00295139,533,1,6,5,2670
tor,32d40607246e357d905bdf17acc20f6c863afd2b,3,3,3,1,4667,1433.75,4833,9,16.6027,190,0,3,3,445.333
tor,32d6acade8488e8f3b1a85585d5136bf9a8ca76f,0,0,0,0,6846,1827.17,0,0,0,0,0,0,0,0
tor,32d9cea2892f79d8f16adcc5ae417980af33f082,0,0,0,0,7231,1972.29,0,0,0,0,0,0,0,0
tor,32d9d69350f7fac564f4f4a245c57edd2e5c309a,0,0,0,0,15943,4145.92,0,0,0,0,0,0,0,0
tor,32dad3b83bb21c4f1af4a8e45f539ab8cf8a6779,1,1,1,0,9843,2457.28,6397,15,0.00189815,287,0,19,1,1951
tor,32db806dfa85b016a2d56d0d5248f17c34b690c4,1,2,3,0.163288,34,22.33,31,37,3.68851,314.333,0,38,0,1769.67
tor,32dc51258b48acdedb457b2e6ed50f64cf52cd60,0,0,0,0,5523,1509.42,0,0,0,0,0,0,0,0
tor,32e268c61b7c4bfe9848f119ca0b4c8315d066de,1,1,1,0,873,608.243,597,2,0.0621296,64,1,2,0,354
tor,32e486de97be6f0267c1318298808488baf6e319,2,2,2,0.330299,13448,3334.09,9900,14,42.1391,111,0,19,0,1716.5
tor,32e74d352500dc228a1de5d5bc97e219897ef09b,1,1,1,0,1748,1073.43,1209,2,3.42384,11,1,1,2,620
tor,32e791be09211feb8d6040bf8352bbc9b49e0bed,1,1,1,0,135,63.9871,120,5,129.241,13,1,1,1,500
tor,32e80ea3d32d5fd8207d16f9e5b26defa0d98a7c,1,4,22,0.361698,11298,2661.87,7074,2,10.5179,1.22727,0,3634,0,10.2273
tor,32e86c3bf1989b64282a5748bc31d97e9e2be870,0,0,0,0,4655,1445.45,0,0,0,0,0,0,0,0
tor,32e888631447c609d4903ffb8a302f8194590fc3,1,1,1,0,11232,2642.15,7050,24,1.96039,281,0,3,0,4872
tor,32eea3b006f917183012b3fd1aba8e4ac3501b4d,0,0,0,0,876,282.941,0,0,0,0,0,0,0,0
tor,32f0cbc0f6fc7a53fc88a144e42fea9aca2cd073,1,2,3,0.409691,523,255.462,429,31,0.00133102,380.667,0,16,4,3377.67
tor,32f37b3fb0aa995f954aea652fce9fe754c28f06,1,1,1,0,347,159.839,211,2,0.0261343,188,0,2,2,782
tor,32f59d73372f5843ceb305a9d58387573d90f4f6,1,1,1,0,10266,2533.15,6574,58,88.0469,1678,0,2,2,7131
tor,32f5ad76653a4ff0a38a244cf78f02de921a5302,2,2,3,0.0584013,19590,3558.96,13418,6,21.2823,41.3333,0,6970,6594,80034
tor,32f5e19168cef04893752d12d3210dffc4040a2b,1,1,1,0,4002,1444.31,2624,4,0.952037,527,0,0,2,2696
tor,32f75c870e78611a456fed11351a19395d11673f,1,1,1,0,9355,2342.94,6136,20,0.255856,203,0,7,8,4100
tor,32fbc9738a18e8d66c94e238e5afd4631d295692,1,1,1,0,349,132.934,310,37,0.214583,1043,1,2,2,5106
tor,32fc8a116a3a88ad6e7269d5e9afb751e5d39e50,1,1,1,0,852,279.234,549,44,16.7078,1094,0,53,58,4693
tor,3300a6e93aa9e6adfe9c6bb7949b3774e98b94f8,0,0,0,0,14401,3670.8,0,0,0,0,0,0,0,0
tor,330116f0343e3b7b6632d3bd1b5c9f6bca87872d,1,2,2,0.57938,5826,1634.63,4231,13,28.7723,225,1,1,2,1867
tor,3301b7a1af26654a871e10b31d9fc4cb46af1ccc,1,1,1,0,10357,2505.56,6626,2,3.30756,14,0,2,1,136
tor,330218c7f75ed2a14e5b5cf8322932c9c42ce758,1,1,1,0,4888,1393.45,3184,1,207.61,1,0,6,1,49
tor,33034600c250068cb1c413ddf9dba894f8ca6182,2,3,4,0.32236,11439,2702.72,8654,5,28.9644,11.5,0,266,0,89
tor,33053d50a0c3a3545285bac8b6883f7c66cf748c,2,2,5,0.609202,177,79.6541,201,27,0.0265023,479.6,0,15,8,3467.2
tor,3305ae50442aaed13a9e15c392439c348e6182be,1,6,32,1,15731,3993.95,9085,74,0.72013,45.3438,0,32,32,212.719
tor,330717f01845a2fea45b79d914161d6a2a897815,1,1,2,0.734496,707,503.77,61,0,0,0,0,60,0,0
tor,33092b470b099e619f7ed12bec0bba3f4a0fa92b,3,3,3,1,4424,1514.52,3755,7,0.0463542,159.333,0,3,3,402.667
tor,33093c0f1a147be229653a3712225d9e9e024ef5,1,1,2,0.105729,257,108.557,147,1,272.062,3,0,13,13,93
tor,330abbb6c61a7a2eb39b5b921ff1c3a1a80beca0,1,1,5,0.560439,4104,1415.98,2691,3,41.1126,216.4,1,26,1,1434.6
tor,330aec798b9a880b1f0abd65a6b7a180f7929992,2,4,4,0.218532,1281,521.337,963,118,111.166,684.5,0,6,56,2958.75
tor,330b038d037a37f1203a51ef1e196aec8d7631ba,1,1,1,0,263,175.54,28,2,2.97616,23,0,13,4,618
tor,3310dd23583dd0a799477bb042cb06c3c058147b,1,2,4,0.423504,5656,1557.27,4155,10,30.7985,116.5,0,11,8,1484.5
tor,3311611fd6590d0f92136d907deb272808f8d7dc,1,1,1,0,2304,1273.64,289,3,0.0669907,92,0,3,0,1503
tor,3313444ef08b891d344b1965a7776260c02f27ab,0,0,0,0,187,138.006,0,0,0,0,0,0,0,0
tor,331438b8abfff41ee5699be35af3b8856e7dffc4,1,1,1,0,2006,983.32,117,5,0.0285301,271,0,1,0,609
tor,33157014572898ec6880a4e55b05be1c64c0d9d4,3,3,3,1,4558,1550.87,3907,7,1.52589,166.333,0,3,3,409
tor,33176c70a5b9bb345d96af22178c003e177b2bb9,1,2,8,0.330471,33,29.3411,30,5,2.35423,12.875,0,98,71,444.5
tor,3317cd3a1f4e3a7883bf9a5eba3f9a13097fe437,0,0,0,0,10918,2621.84,0,0,0,0,0,0,0,0
tor,331942870e218c262b8c9ad821d29837e79252c8,1,1,1,0,1475,835.269,1137,2,0.33088,128,1,6,8,1094
tor,331a067ae3ce778037650d5283504350979e50ee,1,2,3,0.766103,455,153.436,424,4,0.0127662,8,1,28,24,1886.33
tor,331badb6ef05936c9f1a6ff6c3385eedc2180ee0,1,1,1,0,2061,1206.9,443,3,1.47197,264,0,16,14,367
tor,331e4dcb460b5c91c1760af134f1a1c1f36b871b,0,0,0,0,5897,957.602,0,0,0,0,0,0,0,0
tor,3321e4a0254bdaa023dd961cda6ba6636a67c879,0,0,0,0,10623,2539.04,0,0,0,0,0,0,0,0
tor,3323615dd2bffa54970624bb6eb2465f4064d812,1,2,9,0.939794,10415,2525.11,6661,1,55.9724,1,0,10,10,558.111
tor,332543baedcf651b75722e5d4626c62fdd24ef60,0,0,0,0,12724,3120.35,0,0,0,0,0,0,0,0
tor,332617a81a874412bbadf331be74b7414545c197,1,1,1,0,100,56.5649,34,0,0,0,0,4,0,0
tor,3327a0a61cfaca07c3c20533d23a2599735e094f,1,1,1,0,13,10.3847,10,36,-2.39742,1370,0,4,4,7356
tor,3327e675fdb16b2109fb384cbc030ed3d4c86442,1,2,3,0.466746,13095,3212.98,7995,36,0.0279244,399.667,0,12,201,3700.67
tor,332865872846c38b518adc4189ca0aa5eaab1378,0,0,0,0,12042,2854.39,0,0,0,0,0,0,0,0
tor,332d6bf9010fff1c0bc912830f0641c1f21f42a6,0,0,0,0,14296,3628.45,0,0,0,0,0,0,0,0
tor,332e96d1098b00ab21e635a19e9b427d3c735e33,2,2,2,0.47756,376,181.569,398,22,-4.56936,533.5,1,6,1,1320.5
tor,332fe156798ff8346bb22f9377103e2c12e758a4,0,0,0,0,17207,4211.31,0,0,0,0,0,0,0,0
tor,3333d27f41e5717e7724abd621be17aabd0881fb,1,1,1,0,2444,1290.03,1619,2,0.00239583,52,0,1,1,450
tor,3334f63516e8461e287fafa1a80e5ff893c8c70e,1,1,1,0,1129,712.016,349,7,13.1692,18,0,11,6,191
tor,3336f26e60b0f24c8e028ed8fb9aea04d19c5c8a,2,3,3,0.301089,117,90.9073,134,32,26.1803,347,1,24,1,1696.67
tor,33380f6b2770a3c4d9e2a9cc8a4b18c71a40571b,3,3,3,0.75,19229,3866.05,14560,60,55.5954,491,0,4,4,1724.67
tor,33382184b67d43b859de2f50d24cc7955b9f0db7,2,2,2,0.847128,735,340.332,767,3,6.07161,16,0,8,1,354
tor,333bf44471acbccf896774e6cfe6041356da5879,2,2,2,0.0429686,2813,1257.58,2542,8,0.817199,532,0,21,9,4198.5
tor,333d5d0f2afb4023d9763ec8ce28f973cbecc591,0,0,0,0,12895,3194.65,0,0,0,0,0,0,0,0
tor,333df6006d27fb7e11b504257e3ee22f97c5f04b,1,1,1,0,6158,1759.52,4403,26,5.0198,1207,0,1,1,5987
tor,333e179f3ecdee8ed368bd5dbe1dbd70ae6c3fe7,1,1,2,0.330299,199,109.101,154,3,42.7031,70.5,0,5,14,312
tor,3340d3279de0bb411c506a759778ee7a9b45165b,2,2,4,0.357191,7719,2090.42,5960,23,11.6104,392.25,0,18,2,1696.25
tor,33414e5494b56f3f677d022bfb4bb1ed99191032,1,2,4,0.0772815,932,399.12,730,4,202.469,7.75,0,223,6,228.75
tor,3341ad1e9b4bd8a10e3598d051dfa3a6f8e7b941,0,0,0,0,12536,3110.39,0,0,0,0,0,0,0,0
tor,33430d3a9e39c141dfcad9260a243fe9da4fc8ed,1,1,3,0.299548,3871,1474.81,2531,6,0.00921296,454,0,5,11,2066.67
tor,334469cc39f329701fa48fb752d35a2cee7edc69,0,0,0,0,1057,698.323,0,0,0,0,0,0,0,0
tor,3347762fa4402e752e1db3a03a5ae8d492b6b09b,1,1,1,0,2807,1363.95,1857,2,1.04506,369,0,5,2,1834
tor,3347c1741d299d9ea8143b73bf063d3e4e23a08e,1,1,6,0.315969,1778,992.615,1406,7,1.17567,212.167,0,74,92,2100.67
tor,3349c77b2f363a15548bd6a17569d3f743ec69d5,1,1,1,0,187,95.6455,101,1,472.765,3,0,4,3,107
tor,334a0513dee9abdea5840727b6f327457cb8e524,1,1,1,0,6518,1822.66,4593,10,4.33255,312,0,4,5,2686
tor,334de84cbe47944b52b004f0a7e3c4125c8b732b,1,2,7,0.321875,612,416.867,496,6,10.7478,91.5714,0,51,25,809.714
tor,334edc22d1bd05cbadb1ccc132d099e8a282bff4,0,0,0,0,15653,3921.71,0,0,0,0,0,0,0,0
tor,334f74f6f123411c74cfd4c8614e40110c34690a,1,1,1,0,6,5.52785,4,16,46.4701,77,0,1,1,122
tor,334fb4e8f64097417dc31c18cb6d7038ad37f5ce,1,1,1,0,57,48.6761,45,1,3.50473,34,0,6,0,143
tor,334fe6bb6b124c2f3eb1186610999446d57cde76,1,1,1,0,509,255.679,416,2,0.00267361,7,0,1,1,543
tor,3351f69c757b23e89f3785a3d1215f7152c1836e,1,1,1,0,124,83.5693,112,24,0.0151736,263,0,1,0,4675
tor,3351f69c757b23e89f3785a3d1215f7152c1836e,1,1,1,0,124,83.5693,112,24,0.0151736,264,0,1,0,4675
tor,33552c16ca3644e2dddd8ba6beee58aabd9d1977,1,2,2,0.368404,216,141.246,200,19,2.54866,287,0,14,12,2772.5
tor,3355976bb472c9a5916b20c83ecdf03a9fde20f6,3,3,3,1,5830,1009.07,5151,24,11.432,260,0,3,3,614.667
tor,33569e40d7fc164b00891a120dec9fa1c6d9e58f,1,1,1,0,2029,1214.58,1366,2,8.04553,44,1,5,3,830
tor,335a00a02a14635c5e298247c021194187137774,1,1,1,0,1473,834.636,98,5,13.8233,219,1,13,4,496
tor,335af6fed8af30b8528965247622b71102e8dd2c,1,1,1,0,701,78.4789,213,15,0.00550926,227,0,3,0,1377
tor,335b67a354647e4308c1c464c56a5427d71822d5,1,1,1,0,28,23.4989,21,6,0.7925,479,1,1,1,4005
tor,335d0b95d36bada44e720b365f6482ce8f54c1d7,1,1,3,0.262364,13,11.7672,13,40,11.6838,425.667,0,17,7,1448.33
tor,335e264fbb06e013e4851aef9fa4681bf673326b,1,1,1,0,4653,1533.19,764,5,0.00108796,1044,0,2,1,6418
tor,335ff915c7a509eb1b76e67f88c7b65d20032035,0,0,0,0,6056,1735.11,0,0,0,0,0,0,0,0
tor,33606405e3070de6517690b1494f16c04524ce72,0,0,0,0,15116,3776.05,0,0,0,0,0,0,0,0
tor,3363a0d26e553378084415b1bcc67c36929d9c07,0,0,0,0,7127,1915.02,0,0,0,0,0,0,0,0
tor,3365def68b91cb2bd9e741df679777155b746cf3,1,1,1,0,7314,1971.21,598,0,0,0,1,5,0,0
tor,336624ce8f96b092a2be603fcf658ab02a6392cf,2,2,2,0.181188,2647,1182.46,2356,5,0.514063,296.5,0,21,11,2415.5
tor,3367a7611eb2a4fbedca568e39045971106cb315,0,0,0,0,7919,2175.02,0,0,0,0,0,0,0,0
tor,3368b0c9f29bad67a85ec70cbcedb69cf85f103b,2,2,2,0.734496,9785,2435.46,7518,7,6.44642,20.5,0,5,0,218
tor,336aa21e37b6c5bd4f1215ceba27c21f6c43dce7,1,2,6,1,13748,3431.05,8281,35,16.9184,99.6667,0,4,4,307.833
tor,336c45f1a5b30b31cbb76a2622a6e80d755db2b5,3,3,3,0.75,19506,3640.43,13762,62,0.12853,515,0,4,4,1136.67
tor,336c856e52d211aad6b40d29986264f3277a1327,2,2,8,0.358055,9603,2400.97,7378,76,11.3556,484.5,0,51,19,2798.38
tor,3370f530101a470e5f3eb5a89aa02deed6ee02d9,1,1,1,0,1883,1133.92,1289,6,0.0730208,415,0,1,1,1451
tor,33762b529694f58d7640ebcbef1bc0f940419c89,3,3,4,0.319402,31,16.6685,28,15,43.3903,497.5,1,2,34,2869.25
tor,337ad6420b1826e5895225c54259d0b4f25053ad,1,1,1,0,2102,945.424,1671,4,0.0043287,455,0,3,1,2201
tor,337b733cfc06a30665e34521b72d33c9527eff55,0,0,0,0,807,367.205,0,0,0,0,0,0,0,0
tor,337e32f5b8f5f3b310da20bf0135f17d06efb3ab,1,1,1,0,7723,2094.36,5273,19,0.021412,849,1,2,2,3091
tor,337f7a981fae2fa8733eb83567463f8b6151c20d,1,1,1,0,493,369.444,391,2,0.0549884,47,0,2,1,625
tor,337fdb7eb6b78f78449d496f1b5ab6a4eb67cd1e,2,2,2,0.216624,2726,1207.44,2444,8,1.54449,541.5,1,32,9,3174.5
tor,3380dc9cc0a8cdaae0dbd3e8b7c11e4ccdab504d,1,2,3,0.376263,6107,1764.39,4367,12,17.3111,207.667,0,6,17,1134
tor,338137221c8bd89f6d611c0cd3bf7b8a85d02517,1,1,2,0.763543,156,78.3536,146,1,0.535868,1.5,1,12,5,744
tor,33841a60303ce8febf8180829a868dcc43924d77,0,0,0,0,11452,2711.97,0,0,0,0,0,0,0,0
tor,3388722c28366cd0679cec3ae54fa1ab5b62d046,1,1,1,0,77,54.0121,37,1,0.6764,2,0,2,13,51
tor,338a0266101e3addecbaf5771f62a860244896b3,1,1,3,0.427242,76,61.0784,63,13,9.53657,376.667,0,13,2,2566.33
tor,338bcad9e4b287664e6be94cbeb332e41e03a3c0,1,1,1,0,8379,2152.01,5605,1,10.0501,3,0,3,3,251
tor,338cfb31798267dc8260415ef55ddceb042367bd,0,0,0,0,574,246.054,0,0,0,0,0,0,0,0
tor,338dbdab93328e00b5e80934ce0352bebaf9ce25,0,0,0,0,15048,3810.38,0,0,0,0,0,0,0,0
tor,338f23114faf35f9965dd9de6ee08376db905533,2,2,2,0.115431,1886,1014.32,1900,7,0.0123843,271,0,7,5,2165.5
tor,33919d8e1d8f24c3b66aad00d73dd551f69fc4e6,1,1,1,0,15547,3852.11,1891,18,0.666204,2172,0,14,0,28431
tor,339237d1d9bc4b7cf965ac5b15f9f86fa1b458c2,1,1,1,0,3363,1534.9,807,4,0.0264583,450,0,7,7,298
tor,339384238c2cd48c1bf4737a08a6faf700940a2f,3,3,3,0.131021,2597,1155.23,2868,5,3.74724,343.333,0,17,46,1761
tor,3393c8d510a5d62fefbc8c00e4b97d889d6f3143,0,0,0,0,515,202.826,0,0,0,0,0,0,0,0
tor,339535efef02b61f7b1333299d3de8dc1ae5a9a1,1,1,1,0,190,97.0445,104,1,0.00210648,2,0,2,1,85
tor,3395de51a01aa5519c52404ed2bb9c8cda3571c9,1,1,1,0,130,69.8054,122,6,672.405,19,1,1,0,1359
tor,33989cd002c761c37d2ed551f8aae0955dde4cd4,0,0,0,0,13846,3419.81,0,0,0,0,0,0,0,0
tor,339993b409648bf3d767c6ba3133e1921de89dbd,2,2,2,0.892647,5371,1124.22,3486,5,106.508,227,0,12,1,1632
tor,3399d6317067a1a3a49b300f1c94197f64c580ae,1,1,1,0,3313,1422.58,2600,4,0.630081,843,1,5,3,5571
tor,339a47e80bcb898f96e41b9110dda07dd3a2fd05,0,0,0,0,8587,2098.87,0,0,0,0,0,0,0,0
tor,339ac4dc67af912e3c8608627e436fb866714538,1,2,2,1,17462,4152.56,9895,96,2.42481,1136,0,3,1,4471
tor,339c18d6c745208b939d3db08f7cd0f2a6504d7c,1,4,4,0.482452,683,480.112,205,93,35.6848,613.25,0,7,5,4408.75
tor,339df5df085e2115c01881cf628abe5ed3fbd456,1,1,12,0.367933,7761,2085.89,5306,30,36.83,224.833,1,154,145,2096.42
tor,339f09405608ac5277fc0f43f459352967e7803d,1,2,5,0.312935,4206,1495.6,3326,9,16.4821,429.6,0,28,27,3229
tor,339ff694a74a7be2a34525ffef83d29547b7e847,0,0,0,0,16733,4297.31,0,0,0,0,0,0,0,0
tor,33a0c619a8f44cacb400eccc4ab6192d330465c6,2,2,2,0.533969,16374,4231.1,11554,27,29.1962,217.5,1,11,5,1366.5
tor,33a0f15b21811aac82de590d578921c70c758fbc,0,0,0,0,18494,4185.72,0,0,0,0,0,0,0,0
tor,33a1210ec38639d213cd9dda9a9d2ad2f6d02e2e,1,1,2,0.405639,4766,1493.25,795,6,4.3484,556,1,4,4,5332
tor,33a2fd065d1fd34eb4378fa2c8eb799ee5e7b172,0,0,0,0,13155,3251.09,0,0,0,0,0,0,0,0
tor,33a3e6f7183c791d7aa544e3878c66f4ede9a2e7,1,1,1,0,350,133.934,311,2,0.214988,5,0,2,0,454
tor,33a80921a2e7bbf128c27a1a0c4903a9a322708a,2,2,2,0.674494,15112,3772.27,10788,35,99.9992,400,1,8,0,3593.5
tor,33a9f45a864a60fecf38b4a1f2a2334db48f62fb,2,2,2,0.734496,4287,1449.27,3441,6,6.56024,408.5,0,6,4,2746.5
tor,33ae3f4b5c5bffd8ab6fae34f90b0bd5b0fa0ce5,2,2,2,0.57938,183,130.923,163,7,9.71949,572.5,0,7,2,2822.5
tor,33b0569fba5a098e3aa25c50397ca59a0d63bb4a,1,1,1,0,261,174.119,207,3,2.45931,75,0,8,7,767
tor,33b1a33c338d3eb882e1053a1c965f1c6fc6a564,1,1,6,0.438955,61,48.9771,61,46,18.2752,372,0,38,9,915
tor,33b1d714e779a714c2d55e5da09d0e3c682f273a,2,3,4,0.432136,4627,1446.55,4648,15,0.0286198,349.75,0,23,3,853.5
tor,33b2abbc9005ef993bec3fc411bade881b125c11,1,1,3,0.124981,2574,1329.22,1690,6,2.57807,353.667,0,0,21,1792.33
tor,33b399a7b2ecc1ea13219fde86748246d697f6fe,0,0,0,0,9486,2380.16,0,0,0,0,0,0,0,0
tor,33b5bfb94824a55254f1ffcddf38ac17589a2744,3,3,3,0.468546,10917,2620.85,9707,40,43.9244,305,1,7,1,666
tor,33b7083f26e30304f6c9296e3cb7205f6bda0c95,1,1,1,0,7916,2178.15,5363,16,6.52256,851,1,3,3,3670
tor,33b715f91bd699c01a1a06a5c02e77d3c3a43fc6,1,1,1,0,3435,1450.92,817,4,5.96583,112,1,1,1,1580
tor,33be8d8295415491fc06bee47729e86d9efcd126,1,1,1,0,281,219.189,54,8,0.587986,57,0,7,3,232
tor,33c3e60a376291faed073dcfb6c9b8a0098572a0,1,2,6,0.322632,92,54.0251,85,52,-45.5284,335.5,1,95,75,2099.33
tor,33c444584644732d2d42a82e2dac2f9b37f90f9b,1,1,1,0,1889,1016.66,1508,5,0.106435,455,0,7,3,3673
tor,33c754315b7f5090628c74213bc412edce270582,1,1,1,0,4570,1546.58,2993,7,2.09954,843,0,1,1,5009
tor,33c99cf56539a077723940f3ef4f1d54ddd5c5bc,2,2,2,0.47756,578,299.788,655,18,32.0556,130,0,6,1,523
tor,33ca927a8e5d764fa54ddbf2d0d27af419dcb69a,2,2,16,0.450992,19600,3566.1,4879,22,24.6544,144.312,0,70,55,2377.44
tor,33cba1195bb33c7551f89cdf88e11b7a8787ce68,1,1,1,0,15325,3846.34,8890,44,7.89252,1106,0,0,1,5268
tor,33ced73597ca064b0ce7076b1b1127be31dcec75,2,3,7,0.324162,25,17.4612,19,11,3.35343,426.571,0,114,113,3023.71
tor,33cf3ada940aab8567475e9baeb028da1c97b50f,1,1,3,0.540832,3295,1406.34,2584,8,7.13012,531,0,10,3,3209.33
tor,33cf6f2f61a4d83a7c4e30b7aca22ec5a0afc66b,1,1,1,0,1777,1095.98,1236,2,6.66286,70,0,4,1,442
tor,33d3572a1d61d81cd3f26778cd137eb2271f5e3c,0,0,0,0,11360,2649.3,0,0,0,0,0,0,0,0
tor,33d44dc4ac9d956cc6aeb29dead1053621b7f29f,2,2,2,0.405639,14074,3576.21,10248,31,2.98178,185.5,1,15,1,3005
tor,33d484bf10d4082e2f33e7778f79a163980891d0,2,2,2,0.405639,249,165.808,234,3,0.110937,9.5,0,0,4,156
tor,33d9889a2bdd611bcc255c68c43d60b8919ab663,2,2,2,0.47756,0,0,0,7,230.915,34.5,0,6,1,1090.5
tor,33da2abd0571a4c4e21d5841bab1be336bca3a5a,2,2,2,0.310917,328,213.432,410,24,2.73491,466.5,0,20,0,1868
tor,33da5d7672dc7ac13ce2093a5789fb6bc48e4f86,1,1,1,0,347,239.817,333,19,41.165,194,0,1,0,6234
tor,33dcd0c44b2721d22239ec6664de7b54f16861d3,1,1,1,0,12657,3104.55,1614,0,0,0,0,3,0,0
tor,33df3e37ffecfed309a1a0f210a96620c0ebb837,1,1,1,0,9736,2403.1,6336,10,6.76617,81,1,1,1,2441
tor,33e1c2e6fd614f8cb42a6d5758d411d3f8d5411c,1,1,2,0.970011,223,79.7367,204,7,439.372,43,1,73,70,1426.5
tor,33e2053ebca5d3152c401f1394adeaab862b1988,1,1,6,0.341434,4381,1493.4,3466,10,3.13817,507.5,1,110,57,3878.83
tor,33e4e30d0a0aa8717ca67cb82581e536b402f30b,0,0,0,0,16275,4205.63,0,0,0,0,0,0,0,0
tor,33e6a3d75054d9dbb945434d9fe5c3f6be162adb,1,1,5,0.289376,6135,1781.2,4386,27,5.16188,512.8,0,58,9,2447.4
tor,33e92cd5fb871f0eee6eeefd411df0a6cc1690a6,1,1,1,0,2061,940.019,433,4,41.8424,81,1,5,2,802
tor,33eeccd0a42ce5cd2ce492bc717d74e5e5ee916e,1,1,1,0,214,150.51,17,1,1.26693,1,0,100,74,138
tor,33f058a5ba6d57023b00db87c5c9480276bc7acc,0,0,0,0,5746,1572.49,0,0,0,0,0,0,0,0
tor,33f2de45e70aea9fab7974e17231f14f72774bcd,1,1,1,0,459,173.17,30,12,18.3705,121,1,7,1,287
tor,33f81b8712cc28fab6c66a035889a277a3a0cdef,3,3,3,1,12000,2872.98,9323,43,0.0241204,353.333,0,3,3,810.667
tor,33f846b313b3cf3191e3a9a54ec1c97227393d3d,1,1,1,0,20,12.7809,0,2,111.999,222,0,3,1,1429
tor,33f86faa5a20c3c2b7c6be386186bb01b5883739,0,0,0,0,7899,2174.12,0,0,0,0,0,0,0,0
tor,33f8dcae6a4fd2a380fed23d028ea0a88bf7c133,3,3,5,0.296835,5253,1221.99,4623,15,17.1418,390.4,0,49,15,2915.2
tor,33f9c2c157be8a2634b4b44945c0b04241c4f713,1,1,1,0,4436,1524.78,1176,4,0.123773,866,0,2,0,585
tor,33fab2846af4079308006354f51343c7f7b4fd4a,0,0,0,0,9200,2257.04,0,0,0,0,0,0,0,0
tor,33fb51a111da68352183437332a8f01a4a57571d,2,3,4,0.0683444,19319,3851.29,13253,15,18.0768,26,0,181,422,499.25
tor,33fbb5011df19d6325e6b1e6e731fdf6b0f22f06,1,1,1,0,72,51.8991,54,3,4.74919,10,0,3,3,644
tor,33fc8292739296811fc53ae465e3245a2b598c3a,1,1,1,0,2237,1007.51,1783,4,0.0226389,165,0,1,1,211
tor,33fcc0f61d1feb2fbdf3153c7c64780dcdce6767,0,0,0,0,13372,3314.42,0,0,0,0,0,0,0,0
tor,33fe5e362fa7365ce1274486437a68c4b33d620e,1,1,3,0.427242,616,419.368,500,5,0.625436,163.667,0,9,6,1243
tor,33ffeab69417d2dbc017efeb4a393fa0f516669d,1,1,1,0,11460,2717.91,1457,0,0,0,0,4,0,0
tor,3401c34151a29fe962944ce3ea77f14056c87efa,0,0,0,0,9711,2385.49,0,0,0,0,0,0,0,0
tor,340260281a514ee92b4c40ee5ddf8728ac580a40,1,1,1,0,139,69.8414,131,2,0.00280093,5,0,12,8,209
tor,3402b140897ca22301c2f1d741453466d237222a,0,0,0,0,13556,3378.71,0,0,0,0,0,0,0,0
tor,34030a3d23ec6506bc6389cb95cc1fc4b3efdc57,2,2,2,0.101454,4586,1431.43,4614,11,42.8118,758.5,1,26,1,5711.5
tor,340698ba103f7eee9337f459376b7bc9a17a44c7,0,0,0,0,548,390.83,0,0,0,0,0,0,0,0
tor,340809dd224b244675496e301d3ba154a6fe68d0,1,2,3,0.299548,67,56.2642,66,14,16.5579,229.333,0,0,16,1586
tor,340cca524f23195c00c46874b19980bbe7138ead,1,1,1,0,65,60.8664,65,2,0.376262,61,0,121,36,1296
tor,340d906419f8f263cd75eee1fb9d6c735b45a5d2,1,1,1,0,212,137.934,196,12,0.143484,284,0,5,2,476
tor,340da669be373174550e038d1d20ff2bff49eb6b,2,2,2,1,71,45.7428,36,4,31.5072,6.5,0,5,1,67
tor,340ff7f5f8c4e59cb55ea507ece273794be786e4,1,1,1,0,534,377.623,44,4,0.00179398,14,1,1,1,407
